Date and Time (UTC),Date,Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
6/9/22 20:36,6/9/22,VR2W-137351,A69-1602-48487,,,,,13,,
6/10/22 7:52,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:52,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:53,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:54,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:55,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:55,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:56,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:57,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:58,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:58,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 7:59,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 8:00,6/10/22,VR2W-137351,A69-1602-48464,,,,,13,,
6/10/22 12:01,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:02,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:02,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:03,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:04,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:05,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:05,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:06,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:07,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:07,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 12:08,6/10/22,VR2W-137351,A69-1602-48462,,,,,13,,
6/10/22 21:54,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 21:55,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 21:55,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 21:56,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 21:57,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:40,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:41,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:42,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:42,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:43,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:44,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:45,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:46,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:47,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:48,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:49,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:50,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:51,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:52,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/10/22 22:53,6/10/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/15/22 4:31,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:33,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:34,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:35,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:35,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:36,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:37,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:38,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:39,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:39,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:40,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:41,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:42,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:43,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:44,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:44,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/15/22 4:47,6/15/22,VR2W-137351,A69-1602-52929,,,,,13,,
6/16/22 16:03,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:04,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:05,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:06,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:06,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:07,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:08,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:09,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:10,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:10,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:11,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:12,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:12,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:13,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:14,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 16:15,6/16/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/16/22 22:55,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 22:56,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 22:57,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 22:57,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 22:58,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 22:59,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:00,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:01,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:02,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:03,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:03,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:04,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:04,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:05,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:06,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/16/22 23:08,6/16/22,VR2W-137351,A69-1602-48725,,,,,13,,
6/17/22 9:09,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:11,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:12,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:13,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:14,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:15,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:16,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:16,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:17,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:18,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:21,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 9:24,6/17/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/17/22 20:26,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:27,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:27,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:28,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:29,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:30,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:31,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:32,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:33,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:33,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:34,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:35,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:35,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:36,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/17/22 20:37,6/17/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/19/22 2:00,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:00,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:03,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:04,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:05,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:06,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:07,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:08,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:09,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:09,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/19/22 2:10,6/19/22,VR2W-137351,A69-1602-48478,,,,,13,,
6/21/22 9:56,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 9:57,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 9:58,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 9:59,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:00,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:00,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:01,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:02,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:03,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:04,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/21/22 10:05,6/21/22,VR2W-137351,A69-1602-48453,,,,,13,,
6/25/22 3:18,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:18,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:19,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:20,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:20,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:21,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:22,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:23,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:23,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:24,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:25,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:26,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:27,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:28,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/25/22 3:29,6/25/22,VR2W-137351,A69-1602-52893,,,,,13,,
7/4/22 1:10,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:11,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:12,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:14,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:15,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:16,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:17,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:18,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:19,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:20,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:20,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:22,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
7/4/22 1:23,7/4/22,VR2W-137351,A69-1602-48728,,,,,13,,
8/1/22 22:26,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:28,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:28,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:29,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:30,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:30,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:31,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:32,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:32,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/1/22 22:33,8/1/22,VR2W-137351,A69-1602-48466,,,,,13,,
8/18/22 14:48,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:48,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:50,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:52,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:52,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:53,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:54,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:55,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:56,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:56,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:57,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:58,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 14:58,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 15:00,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 15:02,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/18/22 15:04,8/18/22,VR2W-137351,A69-1602-48730,,,,,13,,
8/20/22 15:14,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
8/20/22 15:14,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
8/20/22 15:15,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
8/20/22 15:16,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
8/20/22 15:16,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
8/20/22 15:17,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
8/20/22 15:21,8/20/22,VR2W-137351,A69-1602-48731,,,,,13,,
