Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Time,Hour,Date
8/20/22 23:39,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:39,18,8/20/22
8/20/22 23:40,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:40,18,8/20/22
8/20/22 23:40,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:40,18,8/20/22
8/20/22 23:41,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:41,18,8/20/22
8/20/22 23:42,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:42,18,8/20/22
8/20/22 23:42,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:42,18,8/20/22
8/20/22 23:43,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:43,18,8/20/22
8/20/22 23:43,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:43,18,8/20/22
8/20/22 23:44,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:44,18,8/20/22
8/20/22 23:44,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:44,18,8/20/22
8/20/22 23:45,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:45,18,8/20/22
8/20/22 23:45,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:45,18,8/20/22
8/20/22 23:46,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:46,18,8/20/22
8/20/22 23:47,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:47,18,8/20/22
8/20/22 23:47,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:47,18,8/20/22
8/20/22 23:48,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:48,18,8/20/22
8/20/22 23:48,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:48,18,8/20/22
8/20/22 23:49,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:49,18,8/20/22
8/20/22 23:49,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:49,18,8/20/22
8/20/22 23:50,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:50,18,8/20/22
8/20/22 23:50,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:50,18,8/20/22
8/20/22 23:51,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:51,18,8/20/22
8/20/22 23:52,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:52,18,8/20/22
8/20/22 23:52,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:52,18,8/20/22
8/20/22 23:53,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:53,18,8/20/22
8/20/22 23:53,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:53,18,8/20/22
8/20/22 23:54,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:54,18,8/20/22
8/20/22 23:54,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:54,18,8/20/22
8/20/22 23:55,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:55,18,8/20/22
8/20/22 23:56,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:56,18,8/20/22
8/20/22 23:56,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:56,18,8/20/22
8/20/22 23:57,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:57,18,8/20/22
8/20/22 23:57,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:57,18,8/20/22
8/20/22 23:58,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:58,18,8/20/22
8/20/22 23:59,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:59,18,8/20/22
8/20/22 23:59,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 18:59,18,8/20/22
8/21/22 00:00,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:00,19,8/20/22
8/21/22 00:01,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:01,19,8/20/22
8/21/22 00:01,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:01,19,8/20/22
8/21/22 00:02,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:02,19,8/20/22
8/21/22 00:02,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:02,19,8/20/22
8/21/22 00:03,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:03,19,8/20/22
8/21/22 00:03,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:03,19,8/20/22
8/21/22 00:04,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:04,19,8/20/22
8/21/22 00:04,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:04,19,8/20/22
8/21/22 00:05,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:05,19,8/20/22
8/21/22 00:06,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:06,19,8/20/22
8/21/22 00:06,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:06,19,8/20/22
8/21/22 00:07,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:07,19,8/20/22
8/21/22 00:07,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:07,19,8/20/22
8/21/22 00:08,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:08,19,8/20/22
8/21/22 00:08,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:08,19,8/20/22
8/21/22 00:09,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:09,19,8/20/22
8/21/22 00:09,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:09,19,8/20/22
8/21/22 00:10,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:10,19,8/20/22
8/21/22 00:11,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:11,19,8/20/22
8/21/22 00:11,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:11,19,8/20/22
8/21/22 00:12,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:12,19,8/20/22
8/21/22 00:12,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:12,19,8/20/22
8/21/22 00:13,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:13,19,8/20/22
8/21/22 00:13,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:13,19,8/20/22
8/21/22 00:14,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:14,19,8/20/22
8/21/22 00:15,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:15,19,8/20/22
8/21/22 00:15,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:15,19,8/20/22
8/21/22 00:16,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:16,19,8/20/22
8/21/22 00:16,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:16,19,8/20/22
8/21/22 00:17,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:17,19,8/20/22
8/21/22 00:18,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:18,19,8/20/22
8/21/22 00:18,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:18,19,8/20/22
8/21/22 00:19,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:19,19,8/20/22
8/21/22 00:20,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:20,19,8/20/22
8/21/22 00:20,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:20,19,8/20/22
8/21/22 00:21,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:21,19,8/20/22
8/21/22 00:21,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:21,19,8/20/22
8/21/22 00:22,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:22,19,8/20/22
8/21/22 00:22,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:22,19,8/20/22
8/21/22 00:23,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:23,19,8/20/22
8/21/22 00:23,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:23,19,8/20/22
8/21/22 00:24,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:24,19,8/20/22
8/21/22 00:25,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:25,19,8/20/22
8/21/22 00:25,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:25,19,8/20/22
8/21/22 00:26,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:26,19,8/20/22
8/21/22 00:26,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:26,19,8/20/22
8/21/22 00:27,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:27,19,8/20/22
8/21/22 00:27,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:27,19,8/20/22
8/21/22 00:28,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:28,19,8/20/22
8/21/22 00:29,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:29,19,8/20/22
8/21/22 00:29,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:29,19,8/20/22
8/21/22 00:30,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:30,19,8/20/22
8/21/22 00:30,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:30,19,8/20/22
8/21/22 00:31,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:31,19,8/20/22
8/21/22 00:31,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:31,19,8/20/22
8/21/22 00:32,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:32,19,8/20/22
8/21/22 00:32,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:32,19,8/20/22
8/21/22 00:33,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:33,19,8/20/22
8/21/22 00:34,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:34,19,8/20/22
8/21/22 00:34,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:34,19,8/20/22
8/21/22 00:35,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:35,19,8/20/22
8/21/22 00:35,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:35,19,8/20/22
8/21/22 00:36,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:36,19,8/20/22
8/21/22 00:36,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:36,19,8/20/22
8/21/22 00:37,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:37,19,8/20/22
8/21/22 00:37,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:37,19,8/20/22
8/21/22 00:38,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:38,19,8/20/22
8/21/22 00:39,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:39,19,8/20/22
8/21/22 00:39,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:39,19,8/20/22
8/21/22 00:40,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:40,19,8/20/22
8/21/22 00:40,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:40,19,8/20/22
8/21/22 00:41,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:41,19,8/20/22
8/21/22 00:41,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:41,19,8/20/22
8/21/22 00:42,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:42,19,8/20/22
8/21/22 00:43,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:43,19,8/20/22
8/21/22 00:44,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:44,19,8/20/22
8/21/22 00:44,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:44,19,8/20/22
8/21/22 00:45,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:45,19,8/20/22
8/21/22 00:45,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:45,19,8/20/22
8/21/22 00:46,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:46,19,8/20/22
8/21/22 00:46,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:46,19,8/20/22
8/21/22 00:47,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:47,19,8/20/22
8/21/22 00:48,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:48,19,8/20/22
8/21/22 00:48,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:48,19,8/20/22
8/21/22 00:49,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:49,19,8/20/22
8/21/22 00:49,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:49,19,8/20/22
8/21/22 00:50,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:50,19,8/20/22
8/21/22 00:50,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:50,19,8/20/22
8/21/22 00:51,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:51,19,8/20/22
8/21/22 00:51,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:51,19,8/20/22
8/21/22 00:52,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:52,19,8/20/22
8/21/22 00:53,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:53,19,8/20/22
8/21/22 00:53,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:53,19,8/20/22
8/21/22 00:54,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:54,19,8/20/22
8/21/22 00:54,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:54,19,8/20/22
8/21/22 00:55,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:55,19,8/20/22
8/21/22 00:56,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:56,19,8/20/22
8/21/22 00:56,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:56,19,8/20/22
8/21/22 00:57,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:57,19,8/20/22
8/21/22 00:58,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:58,19,8/20/22
8/21/22 00:59,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:59,19,8/20/22
8/21/22 00:59,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 19:59,19,8/20/22
8/21/22 01:00,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:00,20,8/20/22
8/21/22 01:00,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:00,20,8/20/22
8/21/22 01:01,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:01,20,8/20/22
8/21/22 01:02,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:02,20,8/20/22
8/21/22 01:02,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:02,20,8/20/22
8/21/22 01:03,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:03,20,8/20/22
8/21/22 01:03,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:03,20,8/20/22
8/21/22 01:04,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:04,20,8/20/22
8/21/22 01:04,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:04,20,8/20/22
8/21/22 01:05,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:05,20,8/20/22
8/21/22 01:05,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:05,20,8/20/22
8/21/22 01:06,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:06,20,8/20/22
8/21/22 01:07,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:07,20,8/20/22
8/21/22 01:07,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:07,20,8/20/22
8/21/22 01:08,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:08,20,8/20/22
8/21/22 01:08,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:08,20,8/20/22
8/21/22 01:09,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:09,20,8/20/22
8/21/22 01:09,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:09,20,8/20/22
8/21/22 01:10,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:10,20,8/20/22
8/21/22 01:10,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:10,20,8/20/22
8/21/22 01:11,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:11,20,8/20/22
8/21/22 01:12,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:12,20,8/20/22
8/21/22 01:12,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:12,20,8/20/22
8/21/22 01:13,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:13,20,8/20/22
8/21/22 01:14,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:14,20,8/20/22
8/21/22 01:14,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:14,20,8/20/22
8/21/22 01:15,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:15,20,8/20/22
8/21/22 01:16,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:16,20,8/20/22
8/21/22 01:16,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:16,20,8/20/22
8/21/22 01:17,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:17,20,8/20/22
8/21/22 01:17,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:17,20,8/20/22
8/21/22 01:18,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:18,20,8/20/22
8/21/22 01:19,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:19,20,8/20/22
8/21/22 01:20,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:20,20,8/20/22
8/21/22 01:21,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:21,20,8/20/22
8/21/22 01:21,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:21,20,8/20/22
8/21/22 01:22,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:22,20,8/20/22
8/21/22 01:22,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:22,20,8/20/22
8/21/22 01:23,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:23,20,8/20/22
8/21/22 01:23,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:23,20,8/20/22
8/21/22 01:24,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:24,20,8/20/22
8/21/22 01:24,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:24,20,8/20/22
8/21/22 01:25,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:25,20,8/20/22
8/21/22 01:26,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:26,20,8/20/22
8/21/22 01:26,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:26,20,8/20/22
8/21/22 01:27,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:27,20,8/20/22
8/21/22 01:28,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:28,20,8/20/22
8/21/22 01:28,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:28,20,8/20/22
8/21/22 01:29,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:29,20,8/20/22
8/21/22 01:29,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:29,20,8/20/22
8/21/22 01:30,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:30,20,8/20/22
8/21/22 01:31,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:31,20,8/20/22
8/21/22 01:32,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:32,20,8/20/22
8/21/22 01:32,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:32,20,8/20/22
8/21/22 01:33,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:33,20,8/20/22
8/21/22 01:33,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:33,20,8/20/22
8/21/22 01:34,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:34,20,8/20/22
8/21/22 01:35,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:35,20,8/20/22
8/21/22 01:35,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:35,20,8/20/22
8/21/22 01:36,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:36,20,8/20/22
8/21/22 01:36,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:36,20,8/20/22
8/21/22 01:37,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:37,20,8/20/22
8/21/22 01:37,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:37,20,8/20/22
8/21/22 01:38,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:38,20,8/20/22
8/21/22 01:38,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:38,20,8/20/22
8/21/22 01:39,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:39,20,8/20/22
8/21/22 01:40,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:40,20,8/20/22
8/21/22 01:40,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:40,20,8/20/22
8/21/22 01:41,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:41,20,8/20/22
8/21/22 01:41,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:41,20,8/20/22
8/21/22 01:42,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:42,20,8/20/22
8/21/22 01:42,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:42,20,8/20/22
8/21/22 01:43,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:43,20,8/20/22
8/21/22 01:43,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:43,20,8/20/22
8/21/22 01:44,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:44,20,8/20/22
8/21/22 01:45,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:45,20,8/20/22
8/21/22 01:45,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:45,20,8/20/22
8/21/22 01:46,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:46,20,8/20/22
8/21/22 01:46,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:46,20,8/20/22
8/21/22 01:47,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:47,20,8/20/22
8/21/22 01:47,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:47,20,8/20/22
8/21/22 01:48,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:48,20,8/20/22
8/21/22 01:49,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:49,20,8/20/22
8/21/22 01:49,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:49,20,8/20/22
8/21/22 01:50,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:50,20,8/20/22
8/21/22 01:50,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:50,20,8/20/22
8/21/22 01:51,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:51,20,8/20/22
8/21/22 01:51,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:51,20,8/20/22
8/21/22 01:52,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:52,20,8/20/22
8/21/22 01:52,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:52,20,8/20/22
8/21/22 01:53,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:53,20,8/20/22
8/21/22 01:54,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:54,20,8/20/22
8/21/22 01:54,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:54,20,8/20/22
8/21/22 01:55,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:55,20,8/20/22
8/21/22 01:55,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:55,20,8/20/22
8/21/22 01:56,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:56,20,8/20/22
8/21/22 01:56,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:56,20,8/20/22
8/21/22 01:57,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:57,20,8/20/22
8/21/22 01:57,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:57,20,8/20/22
8/21/22 01:58,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:58,20,8/20/22
8/21/22 01:59,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:59,20,8/20/22
8/21/22 01:59,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 20:59,20,8/20/22
8/21/22 02:00,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:00,21,8/20/22
8/21/22 02:00,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:00,21,8/20/22
8/21/22 02:01,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:01,21,8/20/22
8/21/22 02:01,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:01,21,8/20/22
8/21/22 02:02,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:02,21,8/20/22
8/21/22 02:03,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:03,21,8/20/22
8/21/22 02:03,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:03,21,8/20/22
8/21/22 02:04,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:04,21,8/20/22
8/21/22 02:04,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:04,21,8/20/22
8/21/22 02:05,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:05,21,8/20/22
8/21/22 02:05,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:05,21,8/20/22
8/21/22 02:06,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:06,21,8/20/22
8/21/22 02:06,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:06,21,8/20/22
8/21/22 02:07,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:07,21,8/20/22
8/21/22 02:08,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:08,21,8/20/22
8/21/22 02:08,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:08,21,8/20/22
8/21/22 02:09,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:09,21,8/20/22
8/21/22 02:09,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:09,21,8/20/22
8/21/22 02:10,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:10,21,8/20/22
8/21/22 02:11,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:11,21,8/20/22
8/21/22 02:11,VR2W-137355,A69-1604-28720,,,,,12,,,8/20/22 21:11,21,8/20/22
